trade_id,source,trade_date,trade_time,symbol,isin,cusip,side,quantity,price,amount,currency,counterparty,trader,book,strategy,venue,settlement_date,status,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6
TRD00002405,JPMorgan,2025-08-28,10:32:26,AMD,US542065756,521570548,BUY,845600,433.85,4508491.13,USD,BANK_B,TRADER_9,BOOK_8,STRAT_1,NYSE,2025-09-03,CONFIRMED,VAL_8405,VAL_8339,VAL_7334,VAL_2035,VAL_8391,VAL_2337
TRD00002406,GoldmanSachs,2025-08-28,14:19:30,IBM,US154241564,649115187,SELL,994100,455.49,2652572.06,USD,HEDGE_Z,TRADER_15,BOOK_4,STRAT_5,LSE,2025-09-03,ALLOCATED,VAL_7581,VAL_2906,VAL_1767,VAL_5609,VAL_6394,VAL_8708
TRD00002407,Bloomberg,2025-08-08,10:10:14,NVDA,US821971576,628389335,BUY,598900,394.34,2092439.09,GBP,BANK_A,TRADER_6,BOOK_8,STRAT_3,NASDAQ,2025-09-03,CONFIRMED,VAL_6950,VAL_3537,VAL_1819,VAL_8050,VAL_6189,VAL_1016
TRD00002408,GoldmanSachs,2025-08-05,16:51:31,AAPL,US889555904,135780580,BUY,913800,272.4,2257708.08,USD,FUND_Y,TRADER_4,BOOK_8,STRAT_3,NASDAQ,2025-09-03,CONFIRMED,VAL_9068,VAL_4985,VAL_4243,VAL_4411,VAL_7215,VAL_1027
TRD00002409,Bloomberg,2025-08-26,12:52:54,GOOGL,US756586119,496264611,BUY,536700,67.17,309337.55,JPY,FUND_Y,TRADER_9,BOOK_10,STRAT_4,EUREX,2025-09-03,SETTLED,VAL_8194,VAL_5952,VAL_5513,VAL_5346,VAL_7776,VAL_2609
TRD00002410,Bloomberg,2025-08-24,12:39:00,AAPL,US149388768,968383929,BUY,851000,378.94,2991895.09,GBP,HEDGE_Z,TRADER_9,BOOK_9,STRAT_4,NYSE,2025-09-03,PENDING,VAL_1321,VAL_6467,VAL_4345,VAL_6028,VAL_9654,VAL_4059
TRD00002411,JPMorgan,2025-08-28,15:23:21,GOOGL,US619861706,541378231,BUY,613200,14.16,1969597.65,JPY,FUND_Y,TRADER_8,BOOK_9,STRAT_4,EUREX,2025-09-03,PENDING,VAL_6099,VAL_4273,VAL_8375,VAL_5080,VAL_4370,VAL_3195
TRD00002412,Barclays,2025-08-07,12:01:04,TSLA,US266493348,559610471,BUY,31600,151.4,3876397.68,GBP,HEDGE_Z,TRADER_7,BOOK_3,STRAT_5,EUREX,2025-09-03,PENDING,VAL_5509,VAL_3349,VAL_2231,VAL_8923,VAL_5498,VAL_4712
TRD00002413,GoldmanSachs,2025-08-10,09:53:00,AAPL,US325975471,272052460,BUY,204000,279.51,4202686.42,JPY,BANK_A,TRADER_2,BOOK_7,STRAT_3,NYSE,2025-09-03,CONFIRMED,VAL_5075,VAL_1279,VAL_9213,VAL_3618,VAL_8007,VAL_6406
TRD00002414,Reuters,2025-09-01,16:19:07,AAPL,US802391868,179425593,BUY,40000,467.18,1713013.76,GBP,BANK_B,TRADER_20,BOOK_2,STRAT_3,EUREX,2025-09-03,PENDING,VAL_7878,VAL_4365,VAL_2819,VAL_1799,VAL_6182,VAL_4970
TRD00002415,JPMorgan,2025-08-09,09:36:14,GOOGL,US408767986,627869848,BUY,265000,274.35,4899199.07,EUR,HEDGE_Z,TRADER_9,BOOK_5,STRAT_1,LSE,2025-09-03,SETTLED,VAL_9003,VAL_6049,VAL_5240,VAL_2275,VAL_6335,VAL_9276
TRD00002416,Bloomberg,2025-08-14,10:41:47,TSLA,US535264585,326987031,SELL,564600,275.23,2433323.89,USD,FUND_Y,TRADER_13,BOOK_8,STRAT_3,NASDAQ,2025-09-03,PENDING,VAL_5496,VAL_1100,VAL_1778,VAL_7654,VAL_2650,VAL_8506
TRD00002417,Reuters,2025-08-25,12:38:52,AAPL,US737570149,834772346,BUY,114000,166.27,2233169.35,USD,FUND_X,TRADER_19,BOOK_10,STRAT_5,NYSE,2025-09-03,SETTLED,VAL_8219,VAL_7088,VAL_6617,VAL_4329,VAL_8301,VAL_4096
TRD00002418,Barclays,2025-08-09,12:43:20,AMZN,US306178380,488793735,SELL,43100,345.83,1137304.1,EUR,FUND_X,TRADER_1,BOOK_7,STRAT_3,EUREX,2025-09-03,ALLOCATED,VAL_5552,VAL_8768,VAL_9294,VAL_5621,VAL_4817,VAL_6148
TRD00002419,Reuters,2025-08-30,09:28:54,AMD,US990925455,652225105,BUY,908700,23.62,4548818.85,GBP,BANK_A,TRADER_13,BOOK_2,STRAT_4,EUREX,2025-09-03,PENDING,VAL_5107,VAL_3128,VAL_6727,VAL_4220,VAL_4473,VAL_6989
TRD00002420,GoldmanSachs,2025-08-09,14:34:18,TSLA,US205738932,333886311,BUY,13700,70.92,1304824.69,GBP,BANK_B,TRADER_20,BOOK_1,STRAT_2,EUREX,2025-09-03,CONFIRMED,VAL_9252,VAL_2824,VAL_2139,VAL_4859,VAL_4289,VAL_6214
TRD00002421,Barclays,2025-08-20,12:15:33,MSFT,US935516083,475905146,BUY,560700,473.74,4792088.77,USD,FUND_Y,TRADER_3,BOOK_7,STRAT_2,NASDAQ,2025-09-03,ALLOCATED,VAL_3006,VAL_1249,VAL_4274,VAL_8833,VAL_9391,VAL_9615
TRD00002422,Reuters,2025-08-24,11:28:38,IBM,US497234274,275808717,BUY,270900,151.06,3936495.98,USD,HEDGE_Z,TRADER_15,BOOK_1,STRAT_4,NYSE,2025-09-03,CONFIRMED,VAL_3270,VAL_9585,VAL_4923,VAL_6473,VAL_8540,VAL_1055
TRD00002423,JPMorgan,2025-08-19,14:00:31,GOOGL,US423968988,708821539,BUY,151300,429.99,2935114.75,EUR,BANK_B,TRADER_15,BOOK_1,STRAT_1,EUREX,2025-09-03,CONFIRMED,VAL_7357,VAL_2796,VAL_3067,VAL_7014,VAL_2812,VAL_5092
TRD00002424,Barclays,2025-08-14,14:27:04,AMZN,US446903715,873177520,SELL,395300,476.24,2889140.36,USD,BANK_B,TRADER_14,BOOK_5,STRAT_3,NYSE,2025-09-03,CONFIRMED,VAL_2051,VAL_3362,VAL_2823,VAL_9905,VAL_7761,VAL_6852
TRD00002425,Reuters,2025-08-31,10:17:31,TSLA,US587117101,621436419,SELL,957700,283.12,522428.98,JPY,FUND_Y,TRADER_17,BOOK_9,STRAT_5,NASDAQ,2025-09-03,CONFIRMED,VAL_3087,VAL_7430,VAL_3288,VAL_7041,VAL_4522,VAL_5519
TRD00002426,GoldmanSachs,2025-08-20,10:30:19,IBM,US653850087,264661259,SELL,791900,287.81,4643462.65,JPY,HEDGE_Z,TRADER_4,BOOK_9,STRAT_4,LSE,2025-09-03,PENDING,VAL_7480,VAL_1159,VAL_1775,VAL_8347,VAL_5407,VAL_6851
TRD00002427,Barclays,2025-08-23,12:54:51,AMD,US847759028,504817243,BUY,912800,137.97,1547605.3,CHF,BANK_A,TRADER_19,BOOK_1,STRAT_1,LSE,2025-09-03,CONFIRMED,VAL_3828,VAL_9995,VAL_9057,VAL_7821,VAL_8710,VAL_3489
TRD00002428,Barclays,2025-09-01,10:13:55,AMD,US998455717,637505877,BUY,239600,282.29,2047485.75,GBP,HEDGE_Z,TRADER_3,BOOK_7,STRAT_3,EUREX,2025-09-03,SETTLED,VAL_2468,VAL_6887,VAL_2672,VAL_2968,VAL_4651,VAL_3699
TRD00002429,Bloomberg,2025-08-23,14:26:58,AMD,US495000349,777084645,SELL,315300,169.74,1974144.48,USD,FUND_Y,TRADER_10,BOOK_5,STRAT_1,EUREX,2025-09-03,SETTLED,VAL_8677,VAL_9484,VAL_1146,VAL_7286,VAL_9887,VAL_3761
TRD00002430,JPMorgan,2025-08-10,11:34:51,AAPL,US216314744,869984898,SELL,911700,422.9,354507.66,CHF,FUND_Y,TRADER_4,BOOK_9,STRAT_4,NASDAQ,2025-09-03,ALLOCATED,VAL_7376,VAL_3669,VAL_3601,VAL_1281,VAL_2212,VAL_8059
TRD00002431,JPMorgan,2025-08-08,13:04:19,TSLA,US828898387,355704557,BUY,12800,325.85,3314570.2,CHF,BANK_A,TRADER_5,BOOK_2,STRAT_5,NYSE,2025-09-03,CONFIRMED,VAL_4432,VAL_3178,VAL_9623,VAL_8532,VAL_4578,VAL_3324
TRD00002432,Barclays,2025-08-31,15:24:45,AMD,US763860083,269961592,SELL,539700,50.49,2967780.11,USD,FUND_X,TRADER_11,BOOK_4,STRAT_2,LSE,2025-09-03,ALLOCATED,VAL_9675,VAL_5474,VAL_7589,VAL_1404,VAL_5900,VAL_2140
TRD00002433,Barclays,2025-08-14,13:50:29,GOOGL,US874344274,811327121,BUY,645800,176.79,3162671.09,GBP,FUND_X,TRADER_3,BOOK_3,STRAT_3,EUREX,2025-09-03,CONFIRMED,VAL_1447,VAL_1673,VAL_5079,VAL_5845,VAL_8391,VAL_2311
TRD00002434,Reuters,2025-08-14,13:20:55,IBM,US542796121,915677823,BUY,374700,386.65,4554457.62,CHF,BANK_A,TRADER_16,BOOK_1,STRAT_4,LSE,2025-09-03,PENDING,VAL_2295,VAL_7378,VAL_9628,VAL_1690,VAL_8489,VAL_7677
TRD00002435,Barclays,2025-08-08,12:07:03,AMD,US649553044,846402637,SELL,204900,333.57,4590988.71,GBP,BANK_B,TRADER_11,BOOK_9,STRAT_2,EUREX,2025-09-03,PENDING,VAL_1907,VAL_4073,VAL_6178,VAL_9466,VAL_6547,VAL_9015
TRD00002436,Barclays,2025-08-30,10:36:56,AMZN,US358662277,138385028,BUY,861300,45.42,1296113.39,USD,HEDGE_Z,TRADER_2,BOOK_1,STRAT_1,NASDAQ,2025-09-03,SETTLED,VAL_7034,VAL_9471,VAL_3644,VAL_1455,VAL_2323,VAL_1450
TRD00002437,JPMorgan,2025-08-03,12:38:13,AMD,US149180329,315199068,SELL,304500,21.01,568705.36,JPY,BANK_B,TRADER_9,BOOK_5,STRAT_5,EUREX,2025-09-03,CONFIRMED,VAL_4323,VAL_3330,VAL_2618,VAL_1390,VAL_7477,VAL_8228
TRD00002438,Barclays,2025-08-16,15:02:13,TSLA,US380002645,619226845,BUY,28800,430.25,1255448.47,JPY,HEDGE_Z,TRADER_19,BOOK_10,STRAT_1,NASDAQ,2025-09-03,PENDING,VAL_1454,VAL_3649,VAL_3799,VAL_5200,VAL_6134,VAL_8212
TRD00002439,Bloomberg,2025-08-09,14:07:11,IBM,US831242637,238494814,SELL,56100,119.34,1664100.07,CHF,FUND_X,TRADER_12,BOOK_7,STRAT_4,EUREX,2025-09-03,PENDING,VAL_7056,VAL_6877,VAL_7724,VAL_8514,VAL_8610,VAL_4389
TRD00002440,GoldmanSachs,2025-08-10,16:43:32,AMD,US636064733,708820702,SELL,591900,232.38,1951751.62,JPY,FUND_X,TRADER_19,BOOK_5,STRAT_1,LSE,2025-09-03,CONFIRMED,VAL_4865,VAL_6615,VAL_1672,VAL_1796,VAL_9858,VAL_2543
TRD00002441,JPMorgan,2025-08-16,15:09:59,IBM,US891645934,349886272,BUY,247100,374.92,1187596.5,CHF,BANK_B,TRADER_4,BOOK_2,STRAT_3,EUREX,2025-09-03,ALLOCATED,VAL_2870,VAL_3997,VAL_3300,VAL_8304,VAL_3996,VAL_5973
TRD00002442,Bloomberg,2025-08-22,10:24:57,AMD,US662702420,278308958,BUY,85600,60.94,4652493.99,GBP,BANK_B,TRADER_9,BOOK_3,STRAT_1,EUREX,2025-09-03,PENDING,VAL_3092,VAL_4306,VAL_5367,VAL_9919,VAL_1743,VAL_8191
TRD00002443,GoldmanSachs,2025-08-23,14:01:33,GOOGL,US927925357,691971350,BUY,704300,47.83,4077064.5,GBP,FUND_Y,TRADER_1,BOOK_5,STRAT_2,NASDAQ,2025-09-03,ALLOCATED,VAL_4863,VAL_6313,VAL_4489,VAL_9735,VAL_5825,VAL_3518
TRD00002444,JPMorgan,2025-08-02,10:54:09,AAPL,US819321412,660772415,BUY,258700,144.16,2312775.46,GBP,HEDGE_Z,TRADER_18,BOOK_3,STRAT_5,LSE,2025-09-03,PENDING,VAL_6318,VAL_1479,VAL_9382,VAL_3537,VAL_1187,VAL_5950
TRD00002445,GoldmanSachs,2025-09-01,11:43:58,NVDA,US642136922,582184342,BUY,753300,269.01,643614.07,CHF,FUND_X,TRADER_19,BOOK_3,STRAT_3,NASDAQ,2025-09-03,CONFIRMED,VAL_1473,VAL_5497,VAL_3236,VAL_2736,VAL_9624,VAL_2800
TRD00002446,JPMorgan,2025-08-03,16:16:30,MSFT,US922932740,182784385,BUY,165600,102.02,3315811.56,USD,HEDGE_Z,TRADER_11,BOOK_5,STRAT_4,NASDAQ,2025-09-03,CONFIRMED,VAL_9948,VAL_5140,VAL_5745,VAL_2512,VAL_5645,VAL_9035
TRD00002447,Barclays,2025-08-14,13:30:41,MSFT,US142546023,704915506,SELL,586200,169.07,2766930.86,USD,BANK_A,TRADER_2,BOOK_1,STRAT_4,LSE,2025-09-03,ALLOCATED,VAL_9567,VAL_3926,VAL_4069,VAL_4810,VAL_5024,VAL_6476
TRD00002448,Reuters,2025-08-21,12:34:04,AMD,US791419226,121215313,BUY,537900,253.78,4002002.33,JPY,HEDGE_Z,TRADER_19,BOOK_8,STRAT_3,LSE,2025-09-03,SETTLED,VAL_2992,VAL_5810,VAL_2351,VAL_9281,VAL_3606,VAL_9976
TRD00002449,Barclays,2025-08-29,10:04:39,IBM,US143616544,992392988,BUY,322600,62.84,4742321.25,GBP,BANK_A,TRADER_8,BOOK_9,STRAT_3,NYSE,2025-09-03,SETTLED,VAL_9874,VAL_7678,VAL_5116,VAL_8795,VAL_5856,VAL_3239
TRD00002450,Barclays,2025-08-24,15:56:41,NVDA,US533094182,234479782,SELL,538800,107.11,1084599.9,JPY,HEDGE_Z,TRADER_14,BOOK_9,STRAT_5,NYSE,2025-09-03,SETTLED,VAL_5231,VAL_3923,VAL_5527,VAL_2636,VAL_3677,VAL_6917
TRD00002451,Reuters,2025-08-02,10:08:00,NVDA,US557500086,192885159,BUY,24800,162.29,4087112.56,JPY,BANK_A,TRADER_17,BOOK_6,STRAT_4,NYSE,2025-09-03,PENDING,VAL_8330,VAL_2718,VAL_6645,VAL_5588,VAL_2180,VAL_5555
TRD00002452,JPMorgan,2025-08-20,13:08:14,MSFT,US228532355,646924072,BUY,663700,287.17,3563783.54,EUR,FUND_X,TRADER_8,BOOK_6,STRAT_4,NASDAQ,2025-09-03,SETTLED,VAL_4532,VAL_5424,VAL_1167,VAL_9044,VAL_1135,VAL_8881
TRD00002453,Bloomberg,2025-08-13,14:21:37,IBM,US993631491,176743084,SELL,347900,162.96,174601.47,JPY,FUND_X,TRADER_8,BOOK_4,STRAT_1,NYSE,2025-09-03,PENDING,VAL_4972,VAL_6918,VAL_1724,VAL_5470,VAL_1108,VAL_3632
TRD00002454,Bloomberg,2025-08-10,14:03:11,IBM,US578352573,295670786,SELL,776700,407.98,1790452.85,EUR,FUND_Y,TRADER_20,BOOK_4,STRAT_4,NYSE,2025-09-03,ALLOCATED,VAL_2236,VAL_1736,VAL_5090,VAL_3001,VAL_1529,VAL_1519
TRD00002455,Reuters,2025-08-27,14:59:36,GOOGL,US206824972,483721565,BUY,291800,464.71,2370340.46,JPY,FUND_X,TRADER_17,BOOK_7,STRAT_2,NYSE,2025-09-03,ALLOCATED,VAL_7409,VAL_9317,VAL_9546,VAL_2376,VAL_9095,VAL_6951
TRD00002456,Barclays,2025-08-05,16:33:34,AAPL,US503559523,538820203,BUY,387600,484.13,1049270.58,USD,HEDGE_Z,TRADER_14,BOOK_10,STRAT_4,NYSE,2025-09-03,ALLOCATED,VAL_9491,VAL_1735,VAL_8066,VAL_3599,VAL_7835,VAL_5565
TRD00002457,Reuters,2025-09-01,11:10:27,MSFT,US691580830,439187135,BUY,929100,217.44,3191390.83,USD,HEDGE_Z,TRADER_11,BOOK_10,STRAT_4,NYSE,2025-09-03,CONFIRMED,VAL_5525,VAL_9905,VAL_9807,VAL_6589,VAL_3989,VAL_5453
TRD00002458,GoldmanSachs,2025-08-10,12:39:17,MSFT,US664112609,622325839,BUY,503800,250.97,2057515.81,USD,BANK_A,TRADER_4,BOOK_5,STRAT_3,NYSE,2025-09-03,PENDING,VAL_8423,VAL_8830,VAL_4393,VAL_8466,VAL_5436,VAL_9330
TRD00002459,Reuters,2025-08-20,10:01:58,TSLA,US201860363,956557235,BUY,96800,312.64,2250095.73,CHF,BANK_A,TRADER_7,BOOK_7,STRAT_3,LSE,2025-09-03,ALLOCATED,VAL_2392,VAL_6686,VAL_1608,VAL_2450,VAL_5637,VAL_3585
TRD00002460,Barclays,2025-08-05,10:14:51,NVDA,US599268540,570105660,BUY,318000,83.51,251526.93,GBP,HEDGE_Z,TRADER_11,BOOK_1,STRAT_2,LSE,2025-09-03,ALLOCATED,VAL_3628,VAL_8167,VAL_1665,VAL_8107,VAL_2603,VAL_7161
TRD00002461,GoldmanSachs,2025-08-09,14:04:58,NVDA,US897605196,997554172,BUY,67800,222.24,4324099.29,EUR,BANK_B,TRADER_2,BOOK_8,STRAT_4,NYSE,2025-09-03,PENDING,VAL_3112,VAL_9127,VAL_3474,VAL_4341,VAL_6624,VAL_1015
TRD00002462,Reuters,2025-08-18,16:25:16,NVDA,US357899134,374601661,SELL,596500,475.92,2357643.01,EUR,BANK_A,TRADER_13,BOOK_5,STRAT_3,NYSE,2025-09-03,ALLOCATED,VAL_4343,VAL_8143,VAL_2297,VAL_5381,VAL_5327,VAL_6834
TRD00002463,Barclays,2025-08-09,09:55:14,AMZN,US399013439,325282281,SELL,382700,234.55,1455048.82,GBP,BANK_A,TRADER_19,BOOK_10,STRAT_5,EUREX,2025-09-03,ALLOCATED,VAL_6060,VAL_4080,VAL_2438,VAL_3556,VAL_8579,VAL_5447
TRD00002464,GoldmanSachs,2025-08-13,15:45:04,IBM,US720042076,935213825,BUY,749400,81.01,2300601.82,CHF,FUND_X,TRADER_3,BOOK_5,STRAT_3,EUREX,2025-09-03,PENDING,VAL_8014,VAL_2668,VAL_4256,VAL_4524,VAL_4984,VAL_2115
TRD00002465,Barclays,2025-08-28,15:00:38,AMD,US433618575,437643197,BUY,447600,402.57,3038865.37,CHF,BANK_A,TRADER_11,BOOK_6,STRAT_1,NASDAQ,2025-09-03,CONFIRMED,VAL_3830,VAL_1652,VAL_5186,VAL_6097,VAL_2663,VAL_2862
TRD00002466,GoldmanSachs,2025-08-27,15:32:06,AMZN,US449173507,361940711,SELL,831500,416.67,3431275.88,JPY,FUND_Y,TRADER_18,BOOK_1,STRAT_2,NYSE,2025-09-03,ALLOCATED,VAL_7250,VAL_1488,VAL_6736,VAL_6637,VAL_1700,VAL_2514
TRD00002467,GoldmanSachs,2025-09-01,15:15:56,MSFT,US543133673,484554128,SELL,60100,198.97,4009532.03,CHF,FUND_Y,TRADER_16,BOOK_9,STRAT_5,NYSE,2025-09-03,CONFIRMED,VAL_3614,VAL_7602,VAL_2177,VAL_6363,VAL_9756,VAL_6511
TRD00002468,Reuters,2025-08-10,11:47:54,GOOGL,US808353193,287881677,SELL,23900,271.99,1802042.26,CHF,HEDGE_Z,TRADER_17,BOOK_9,STRAT_5,LSE,2025-09-03,SETTLED,VAL_5989,VAL_7189,VAL_3434,VAL_1354,VAL_5122,VAL_9120
TRD00002469,GoldmanSachs,2025-08-05,09:06:22,AAPL,US978198875,505509814,BUY,735800,262.7,2663216.67,EUR,FUND_Y,TRADER_10,BOOK_2,STRAT_5,EUREX,2025-09-03,ALLOCATED,VAL_9543,VAL_9096,VAL_3240,VAL_3535,VAL_6122,VAL_6886
TRD00002470,Bloomberg,2025-09-01,09:42:41,TSLA,US784967085,590670111,BUY,112000,140.61,1639409.22,USD,BANK_A,TRADER_1,BOOK_8,STRAT_1,NASDAQ,2025-09-03,PENDING,VAL_3233,VAL_3294,VAL_5062,VAL_8577,VAL_2167,VAL_6206
TRD00002471,Bloomberg,2025-08-31,09:55:13,GOOGL,US477572921,411017545,BUY,810200,43.08,1359708.09,USD,BANK_A,TRADER_13,BOOK_6,STRAT_3,NYSE,2025-09-03,CONFIRMED,VAL_8280,VAL_5445,VAL_2056,VAL_3951,VAL_7758,VAL_7934
TRD00002472,Bloomberg,2025-08-23,11:06:06,AMD,US205267942,257000561,SELL,864300,87.11,4420626.75,JPY,FUND_Y,TRADER_8,BOOK_3,STRAT_2,NYSE,2025-09-03,CONFIRMED,VAL_2337,VAL_9101,VAL_5609,VAL_8587,VAL_2928,VAL_2270
TRD00002473,Barclays,2025-08-17,09:15:08,TSLA,US483404291,340646935,BUY,122900,127.68,3098526.96,GBP,HEDGE_Z,TRADER_10,BOOK_6,STRAT_5,NYSE,2025-09-03,PENDING,VAL_3354,VAL_3977,VAL_9477,VAL_2197,VAL_5695,VAL_1335
TRD00002474,JPMorgan,2025-08-21,13:40:19,AAPL,US861531239,493080034,BUY,547400,356.0,820043.69,USD,BANK_B,TRADER_18,BOOK_7,STRAT_3,NASDAQ,2025-09-03,PENDING,VAL_6283,VAL_3775,VAL_6200,VAL_7089,VAL_9802,VAL_8887
TRD00002475,GoldmanSachs,2025-08-08,16:55:45,TSLA,US287929026,497210892,SELL,673600,49.44,1829176.98,EUR,FUND_X,TRADER_10,BOOK_3,STRAT_1,EUREX,2025-09-03,ALLOCATED,VAL_3548,VAL_1970,VAL_2725,VAL_4254,VAL_6752,VAL_3373
TRD00002476,JPMorgan,2025-08-07,13:58:32,GOOGL,US300597742,432126331,BUY,966800,60.9,4378944.82,CHF,FUND_X,TRADER_19,BOOK_2,STRAT_1,NYSE,2025-09-03,CONFIRMED,VAL_6162,VAL_8775,VAL_6062,VAL_9120,VAL_9910,VAL_6704
TRD00002477,JPMorgan,2025-08-06,11:34:11,MSFT,US322453494,331219650,BUY,393300,98.99,4965008.66,JPY,FUND_Y,TRADER_20,BOOK_6,STRAT_1,NASDAQ,2025-09-03,ALLOCATED,VAL_3354,VAL_2326,VAL_1017,VAL_2402,VAL_6428,VAL_1606
TRD00002478,Reuters,2025-08-15,09:12:30,AMD,US891056723,976299178,SELL,589500,250.91,3999895.96,CHF,HEDGE_Z,TRADER_15,BOOK_1,STRAT_5,EUREX,2025-09-03,PENDING,VAL_8887,VAL_3243,VAL_4668,VAL_6206,VAL_7456,VAL_8126
TRD00002479,Barclays,2025-08-19,14:00:16,NVDA,US406191719,336221179,BUY,580000,341.69,4852803.09,EUR,FUND_Y,TRADER_8,BOOK_8,STRAT_1,EUREX,2025-09-03,PENDING,VAL_2335,VAL_6263,VAL_6318,VAL_2137,VAL_4840,VAL_5523
TRD00002480,Barclays,2025-08-09,10:34:26,MSFT,US474388751,535034807,BUY,707800,406.28,3218721.05,EUR,HEDGE_Z,TRADER_16,BOOK_9,STRAT_2,NYSE,2025-09-03,PENDING,VAL_9587,VAL_9528,VAL_8833,VAL_8730,VAL_1847,VAL_3061
TRD00002481,JPMorgan,2025-08-27,09:19:48,MSFT,US480158433,137334657,BUY,57700,485.02,3546534.58,USD,FUND_Y,TRADER_16,BOOK_5,STRAT_5,EUREX,2025-09-03,CONFIRMED,VAL_4612,VAL_4235,VAL_9613,VAL_3174,VAL_6675,VAL_7907
TRD00002482,Barclays,2025-08-18,10:48:38,GOOGL,US452203485,605205647,BUY,366600,336.25,1061320.09,JPY,BANK_A,TRADER_1,BOOK_3,STRAT_3,NASDAQ,2025-09-03,ALLOCATED,VAL_8160,VAL_4952,VAL_7105,VAL_8335,VAL_2514,VAL_1789
TRD00002483,Bloomberg,2025-08-04,14:16:15,AMD,US808310712,755739492,SELL,674800,26.02,3113025.92,GBP,FUND_X,TRADER_12,BOOK_2,STRAT_3,EUREX,2025-09-03,PENDING,VAL_4538,VAL_1528,VAL_8095,VAL_8226,VAL_9583,VAL_7745
TRD00002484,Barclays,2025-08-19,14:02:26,MSFT,US212569854,370611699,BUY,888600,197.69,2039217.1,EUR,FUND_X,TRADER_15,BOOK_8,STRAT_4,NASDAQ,2025-09-03,PENDING,VAL_9958,VAL_1753,VAL_4603,VAL_1688,VAL_8611,VAL_1832
TRD00002485,Reuters,2025-08-20,11:18:35,MSFT,US122365145,432771599,BUY,761400,22.12,1034878.7,GBP,HEDGE_Z,TRADER_10,BOOK_4,STRAT_1,EUREX,2025-09-03,CONFIRMED,VAL_1954,VAL_2103,VAL_8564,VAL_2955,VAL_5868,VAL_7413
TRD00002486,JPMorgan,2025-08-12,14:03:00,TSLA,US856931205,527840107,SELL,247000,480.53,4115599.18,JPY,FUND_X,TRADER_2,BOOK_6,STRAT_5,LSE,2025-09-03,ALLOCATED,VAL_9236,VAL_3873,VAL_6771,VAL_9108,VAL_6871,VAL_3645
TRD00002487,Reuters,2025-08-11,10:45:18,GOOGL,US478729895,485685749,SELL,952000,70.16,4848275.52,CHF,FUND_Y,TRADER_15,BOOK_1,STRAT_3,EUREX,2025-09-03,SETTLED,VAL_2516,VAL_1768,VAL_2673,VAL_6717,VAL_9832,VAL_5510
TRD00002488,GoldmanSachs,2025-08-21,09:02:10,AMD,US408953734,297905151,SELL,441600,224.66,3990892.02,JPY,BANK_A,TRADER_12,BOOK_10,STRAT_1,LSE,2025-09-03,CONFIRMED,VAL_4643,VAL_2583,VAL_9643,VAL_9885,VAL_4239,VAL_1171
TRD00002489,Bloomberg,2025-08-02,12:11:52,AMD,US638791738,505181387,SELL,31500,107.79,1419295.91,JPY,FUND_Y,TRADER_9,BOOK_5,STRAT_2,NASDAQ,2025-09-03,PENDING,VAL_2908,VAL_4634,VAL_3521,VAL_5088,VAL_4132,VAL_5336
TRD00002490,JPMorgan,2025-08-05,15:22:00,AAPL,US502178490,621700923,SELL,991300,360.17,3060685.06,EUR,FUND_X,TRADER_2,BOOK_4,STRAT_3,EUREX,2025-09-03,SETTLED,VAL_5830,VAL_6163,VAL_9410,VAL_4776,VAL_9645,VAL_8538
TRD00002491,Reuters,2025-09-01,12:13:54,NVDA,US423958635,559904850,BUY,935100,312.54,392636.75,EUR,FUND_Y,TRADER_7,BOOK_8,STRAT_2,NASDAQ,2025-09-03,PENDING,VAL_1055,VAL_1182,VAL_3258,VAL_8261,VAL_1235,VAL_7216
TRD00002492,Bloomberg,2025-08-22,10:58:19,AMZN,US254694413,802387544,BUY,613100,39.29,1282210.43,EUR,FUND_X,TRADER_8,BOOK_4,STRAT_4,EUREX,2025-09-03,ALLOCATED,VAL_6034,VAL_5247,VAL_2632,VAL_9667,VAL_9539,VAL_9788
TRD00002493,GoldmanSachs,2025-08-20,14:17:09,MSFT,US195052493,668651542,BUY,383700,445.98,2457365.89,JPY,BANK_A,TRADER_11,BOOK_7,STRAT_2,NASDAQ,2025-09-03,ALLOCATED,VAL_9140,VAL_7884,VAL_7352,VAL_4484,VAL_8792,VAL_1704
TRD00002494,Reuters,2025-08-02,14:13:39,TSLA,US850879809,450062778,SELL,142800,462.05,22550.86,GBP,HEDGE_Z,TRADER_13,BOOK_2,STRAT_1,LSE,2025-09-03,ALLOCATED,VAL_7903,VAL_6339,VAL_3043,VAL_9928,VAL_3517,VAL_1785
TRD00002495,Bloomberg,2025-08-08,15:37:13,NVDA,US924101522,243590461,SELL,754100,136.63,1081610.39,USD,HEDGE_Z,TRADER_12,BOOK_5,STRAT_2,LSE,2025-09-03,ALLOCATED,VAL_8050,VAL_2263,VAL_9032,VAL_1466,VAL_6847,VAL_4828
TRD00002496,JPMorgan,2025-08-05,12:35:14,NVDA,US187390132,552252247,SELL,517200,192.51,3660385.61,EUR,FUND_Y,TRADER_17,BOOK_10,STRAT_4,NYSE,2025-09-03,SETTLED,VAL_4776,VAL_9198,VAL_4924,VAL_3833,VAL_9981,VAL_1126
