algo_strategy,average_price,client_name,client_order_id,event_type,filled_quantity,market_price,order_id,order_level,order_type,parent_order_id,participation_pct,quantity,record_id,remaining_quantity,side,snapshot_time,state,ticker,urgency
VWAP,649.8522604164134,,C20241216_PROD,ALGO_UPDATE,1077754,649.426353477622,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.4,2000000,REC_00001968,922246,Buy,2025-08-12T13:08:00.075000,WORKING,ASML.AS,CRITICAL
,649.8522604164134,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1077754,649.426353477622,CLIENT_001,0,CLIENT,,,2000000,REC_00001969,922246,Buy,2025-08-12T13:08:00.080000,WORKING,ASML.AS,
,649.4562727253185,,C20241216_PROD,SLICE_UPDATE,6770,649.426353477622,SLICE_00209,2,ALGO_SLICE,ALGO_001,,6770,REC_00001970,0,Buy,2025-08-12T13:08:00.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8514328838986,,C20241216_PROD,ALGO_UPDATE,1080011,649.426353477622,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.7,2000000,REC_00001971,919989,Buy,2025-08-12T13:08:00.125000,WORKING,ASML.AS,CRITICAL
,649.8514328838986,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1080011,649.426353477622,CLIENT_001,0,CLIENT,,,2000000,REC_00001972,919989,Buy,2025-08-12T13:08:00.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.4539520485251,SLICE_00210,2,ALGO_SLICE,ALGO_001,,7375,REC_00001973,7375,Buy,2025-08-12T13:09:17,PENDING,ASML.AS,CRITICAL
,649.4764928921205,,C20241216_PROD,SLICE_UPDATE,3687,649.4539520485251,SLICE_00210,2,ALGO_SLICE,ALGO_001,,7375,REC_00001974,3688,Buy,2025-08-12T13:09:17.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8501572482974,,C20241216_PROD,ALGO_UPDATE,1083698,649.4539520485251,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.3,2000000,REC_00001975,916302,Buy,2025-08-12T13:09:17.075000,WORKING,ASML.AS,CRITICAL
,649.8501572482974,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1083698,649.4539520485251,CLIENT_001,0,CLIENT,,,2000000,REC_00001976,916302,Buy,2025-08-12T13:09:17.080000,WORKING,ASML.AS,
,649.483388547316,,C20241216_PROD,SLICE_UPDATE,7375,649.4539520485251,SLICE_00210,2,ALGO_SLICE,ALGO_001,,7375,REC_00001977,0,Buy,2025-08-12T13:09:17.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8489133082713,,C20241216_PROD,ALGO_UPDATE,1087386,649.4539520485251,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.6,2000000,REC_00001978,912614,Buy,2025-08-12T13:09:17.125000,WORKING,ASML.AS,CRITICAL
,649.8489133082713,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1087386,649.4539520485251,CLIENT_001,0,CLIENT,,,2000000,REC_00001979,912614,Buy,2025-08-12T13:09:17.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.4079812751562,SLICE_00211,2,ALGO_SLICE,ALGO_001,,4120,REC_00001980,4120,Buy,2025-08-12T13:10:21,PENDING,ASML.AS,CRITICAL
,649.4324486821625,,C20241216_PROD,SLICE_UPDATE,1373,649.4079812751562,SLICE_00211,2,ALGO_SLICE,ALGO_001,,4120,REC_00001981,2747,Buy,2025-08-12T13:10:21.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8483881177273,,C20241216_PROD,ALGO_UPDATE,1088759,649.4079812751562,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.3,2000000,REC_00001982,911241,Buy,2025-08-12T13:10:21.025000,WORKING,ASML.AS,CRITICAL
,649.8483881177273,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1088759,649.4079812751562,CLIENT_001,0,CLIENT,,,2000000,REC_00001983,911241,Buy,2025-08-12T13:10:21.030000,WORKING,ASML.AS,
,649.4421272669222,,C20241216_PROD,SLICE_UPDATE,2746,649.4079812751562,SLICE_00211,2,ALGO_SLICE,ALGO_001,,4120,REC_00001984,1374,Buy,2025-08-12T13:10:21.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8478764401065,,C20241216_PROD,ALGO_UPDATE,1090132,649.4079812751562,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.4,2000000,REC_00001985,909868,Buy,2025-08-12T13:10:21.075000,WORKING,ASML.AS,CRITICAL
,649.8478764401065,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1090132,649.4079812751562,CLIENT_001,0,CLIENT,,,2000000,REC_00001986,909868,Buy,2025-08-12T13:10:21.080000,WORKING,ASML.AS,
,649.4475450069621,,C20241216_PROD,SLICE_UPDATE,4120,649.4079812751562,SLICE_00211,2,ALGO_SLICE,ALGO_001,,4120,REC_00001987,0,Buy,2025-08-12T13:10:21.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8473724984065,,C20241216_PROD,ALGO_UPDATE,1091506,649.4079812751562,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.2,2000000,REC_00001988,908494,Buy,2025-08-12T13:10:21.125000,WORKING,ASML.AS,CRITICAL
,649.8473724984065,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1091506,649.4079812751562,CLIENT_001,0,CLIENT,,,2000000,REC_00001989,908494,Buy,2025-08-12T13:10:21.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.3284997812642,SLICE_00212,2,ALGO_SLICE,ALGO_001,,7290,REC_00001990,7290,Buy,2025-08-12T13:11:11,PENDING,ASML.AS,CRITICAL
,649.3652344447613,,C20241216_PROD,SLICE_UPDATE,2430,649.3284997812642,SLICE_00212,2,ALGO_SLICE,ALGO_001,,7290,REC_00001991,4860,Buy,2025-08-12T13:11:11.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8463015075347,,C20241216_PROD,ALGO_UPDATE,1093936,649.3284997812642,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.8,2000000,REC_00001992,906064,Buy,2025-08-12T13:11:11.025000,WORKING,ASML.AS,CRITICAL
,649.8463015075347,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1093936,649.3284997812642,CLIENT_001,0,CLIENT,,,2000000,REC_00001993,906064,Buy,2025-08-12T13:11:11.030000,WORKING,ASML.AS,
,649.3513134715544,,C20241216_PROD,SLICE_UPDATE,4860,649.3284997812642,SLICE_00212,2,ALGO_SLICE,ALGO_001,,7290,REC_00001994,2430,Buy,2025-08-12T13:11:11.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8452044095515,,C20241216_PROD,ALGO_UPDATE,1096366,649.3284997812642,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.5,2000000,REC_00001995,903634,Buy,2025-08-12T13:11:11.075000,WORKING,ASML.AS,CRITICAL
,649.8452044095515,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1096366,649.3284997812642,CLIENT_001,0,CLIENT,,,2000000,REC_00001996,903634,Buy,2025-08-12T13:11:11.080000,WORKING,ASML.AS,
,649.3364935320214,,C20241216_PROD,SLICE_UPDATE,6075,649.3284997812642,SLICE_00212,2,ALGO_SLICE,ALGO_001,,7290,REC_00001997,1215,Buy,2025-08-12T13:11:11.120000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8446412768842,,C20241216_PROD,ALGO_UPDATE,1097581,649.3284997812642,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.7,2000000,REC_00001998,902419,Buy,2025-08-12T13:11:11.125000,WORKING,ASML.AS,CRITICAL
,649.8446412768842,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1097581,649.3284997812642,CLIENT_001,0,CLIENT,,,2000000,REC_00001999,902419,Buy,2025-08-12T13:11:11.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.3110878964596,SLICE_00213,2,ALGO_SLICE,ALGO_001,,7340,REC_00002000,7340,Buy,2025-08-12T13:12:07,PENDING,ASML.AS,CRITICAL
,649.3428387056257,,C20241216_PROD,SLICE_UPDATE,2446,649.3110878964596,SLICE_00213,2,ALGO_SLICE,ALGO_001,,7340,REC_00002001,4894,Buy,2025-08-12T13:12:07.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8435254778271,,C20241216_PROD,ALGO_UPDATE,1100027,649.3110878964596,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.5,2000000,REC_00002002,899973,Buy,2025-08-12T13:12:07.025000,WORKING,ASML.AS,CRITICAL
,649.8435254778271,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1100027,649.3110878964596,CLIENT_001,0,CLIENT,,,2000000,REC_00002003,899973,Buy,2025-08-12T13:12:07.030000,WORKING,ASML.AS,
,649.3473937054154,,C20241216_PROD,SLICE_UPDATE,4893,649.3110878964596,SLICE_00213,2,ALGO_SLICE,ALGO_001,,7340,REC_00002004,2447,Buy,2025-08-12T13:12:07.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8424242868266,,C20241216_PROD,ALGO_UPDATE,1102474,649.3110878964596,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.8,2000000,REC_00002005,897526,Buy,2025-08-12T13:12:07.075000,WORKING,ASML.AS,CRITICAL
,649.8424242868266,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1102474,649.3110878964596,CLIENT_001,0,CLIENT,,,2000000,REC_00002006,897526,Buy,2025-08-12T13:12:07.080000,WORKING,ASML.AS,
,649.3468296682355,,C20241216_PROD,SLICE_UPDATE,7340,649.3110878964596,SLICE_00213,2,ALGO_SLICE,ALGO_001,,7340,REC_00002007,0,Buy,2025-08-12T13:12:07.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8413267241667,,C20241216_PROD,ALGO_UPDATE,1104921,649.3110878964596,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.8,2000000,REC_00002008,895079,Buy,2025-08-12T13:12:07.125000,WORKING,ASML.AS,CRITICAL
,649.8413267241667,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1104921,649.3110878964596,CLIENT_001,0,CLIENT,,,2000000,REC_00002009,895079,Buy,2025-08-12T13:12:07.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.3481612778118,SLICE_00214,2,ALGO_SLICE,ALGO_001,,4944,REC_00002010,4944,Buy,2025-08-12T13:13:28,PENDING,ASML.AS,CRITICAL
,649.3710962574958,,C20241216_PROD,SLICE_UPDATE,1648,649.3481612778118,SLICE_00214,2,ALGO_SLICE,ALGO_001,,4944,REC_00002011,3296,Buy,2025-08-12T13:13:28.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8406264155469,,C20241216_PROD,ALGO_UPDATE,1106569,649.3481612778118,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.6,2000000,REC_00002012,893431,Buy,2025-08-12T13:13:28.025000,WORKING,ASML.AS,CRITICAL
,649.8406264155469,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1106569,649.3481612778118,CLIENT_001,0,CLIENT,,,2000000,REC_00002013,893431,Buy,2025-08-12T13:13:28.030000,WORKING,ASML.AS,
,649.3753946391605,,C20241216_PROD,SLICE_UPDATE,3296,649.3481612778118,SLICE_00214,2,ALGO_SLICE,ALGO_001,,4944,REC_00002014,1648,Buy,2025-08-12T13:13:28.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8399345817568,,C20241216_PROD,ALGO_UPDATE,1108217,649.3481612778118,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.4,2000000,REC_00002015,891783,Buy,2025-08-12T13:13:28.075000,WORKING,ASML.AS,CRITICAL
,649.8399345817568,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1108217,649.3481612778118,CLIENT_001,0,CLIENT,,,2000000,REC_00002016,891783,Buy,2025-08-12T13:13:28.080000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.4062819396963,SLICE_00215,2,ALGO_SLICE,ALGO_001,,6963,REC_00002017,6963,Buy,2025-08-12T13:14:02,PENDING,ASML.AS,CRITICAL
,649.4437655989526,,C20241216_PROD,SLICE_UPDATE,2321,649.4062819396963,SLICE_00215,2,ALGO_SLICE,ALGO_001,,6963,REC_00002018,4642,Buy,2025-08-12T13:14:02.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8391065972942,,C20241216_PROD,ALGO_UPDATE,1110538,649.4062819396963,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.8,2000000,REC_00002019,889462,Buy,2025-08-12T13:14:02.025000,WORKING,ASML.AS,CRITICAL
,649.8391065972942,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1110538,649.4062819396963,CLIENT_001,0,CLIENT,,,2000000,REC_00002020,889462,Buy,2025-08-12T13:14:02.030000,WORKING,ASML.AS,
,649.4413032045983,,C20241216_PROD,SLICE_UPDATE,4642,649.4062819396963,SLICE_00215,2,ALGO_SLICE,ALGO_001,,6963,REC_00002021,2321,Buy,2025-08-12T13:14:02.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8382769309353,,C20241216_PROD,ALGO_UPDATE,1112859,649.4062819396963,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.4,2000000,REC_00002022,887141,Buy,2025-08-12T13:14:02.075000,WORKING,ASML.AS,CRITICAL
,649.8382769309353,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1112859,649.4062819396963,CLIENT_001,0,CLIENT,,,2000000,REC_00002023,887141,Buy,2025-08-12T13:14:02.080000,WORKING,ASML.AS,
,649.4336293818606,,C20241216_PROD,SLICE_UPDATE,6963,649.4062819396963,SLICE_00215,2,ALGO_SLICE,ALGO_001,,6963,REC_00002024,0,Buy,2025-08-12T13:14:02.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8374347467486,,C20241216_PROD,ALGO_UPDATE,1115180,649.4062819396963,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.2,2000000,REC_00002025,884820,Buy,2025-08-12T13:14:02.125000,WORKING,ASML.AS,CRITICAL
,649.8374347467486,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1115180,649.4062819396963,CLIENT_001,0,CLIENT,,,2000000,REC_00002026,884820,Buy,2025-08-12T13:14:02.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.394057632492,SLICE_00216,2,ALGO_SLICE,ALGO_001,,7209,REC_00002027,7209,Buy,2025-08-12T13:15:00,PENDING,ASML.AS,CRITICAL
,649.4160073230597,,C20241216_PROD,SLICE_UPDATE,2403,649.394057632492,SLICE_00216,2,ALGO_SLICE,ALGO_001,,7209,REC_00002028,4806,Buy,2025-08-12T13:15:00.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8365286036709,,C20241216_PROD,ALGO_UPDATE,1117583,649.394057632492,ALGO_001,1,ALGO_PARENT,CLIENT_001,8.0,2000000,REC_00002029,882417,Buy,2025-08-12T13:15:00.025000,WORKING,ASML.AS,CRITICAL
,649.8365286036709,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1117583,649.394057632492,CLIENT_001,0,CLIENT,,,2000000,REC_00002030,882417,Buy,2025-08-12T13:15:00.030000,WORKING,ASML.AS,
,649.4159360753922,,C20241216_PROD,SLICE_UPDATE,4806,649.394057632492,SLICE_00216,2,ALGO_SLICE,ALGO_001,,7209,REC_00002031,2403,Buy,2025-08-12T13:15:00.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8356261961003,,C20241216_PROD,ALGO_UPDATE,1119986,649.394057632492,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.8,2000000,REC_00002032,880014,Buy,2025-08-12T13:15:00.075000,WORKING,ASML.AS,CRITICAL
,649.8356261961003,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1119986,649.394057632492,CLIENT_001,0,CLIENT,,,2000000,REC_00002033,880014,Buy,2025-08-12T13:15:00.080000,WORKING,ASML.AS,
,649.4269450501729,,C20241216_PROD,SLICE_UPDATE,7209,649.394057632492,SLICE_00216,2,ALGO_SLICE,ALGO_001,,7209,REC_00002034,0,Buy,2025-08-12T13:15:00.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8347512224559,,C20241216_PROD,ALGO_UPDATE,1122389,649.394057632492,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.6,2000000,REC_00002035,877611,Buy,2025-08-12T13:15:00.125000,WORKING,ASML.AS,CRITICAL
,649.8347512224559,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1122389,649.394057632492,CLIENT_001,0,CLIENT,,,2000000,REC_00002036,877611,Buy,2025-08-12T13:15:00.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.4684021549677,SLICE_00217,2,ALGO_SLICE,ALGO_001,,4932,REC_00002037,4932,Buy,2025-08-12T13:16:13,PENDING,ASML.AS,CRITICAL
,649.4785325360021,,C20241216_PROD,SLICE_UPDATE,822,649.4684021549677,SLICE_00217,2,ALGO_SLICE,ALGO_001,,4932,REC_00002038,4110,Buy,2025-08-12T13:16:13.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.834490530778,,C20241216_PROD,ALGO_UPDATE,1123211,649.4684021549677,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.2,2000000,REC_00002039,876789,Buy,2025-08-12T13:16:13.025000,WORKING,ASML.AS,CRITICAL
,649.834490530778,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1123211,649.4684021549677,CLIENT_001,0,CLIENT,,,2000000,REC_00002040,876789,Buy,2025-08-12T13:16:13.030000,WORKING,ASML.AS,
,649.5005367139091,,C20241216_PROD,SLICE_UPDATE,2877,649.4684021549677,SLICE_00217,2,ALGO_SLICE,ALGO_001,,4932,REC_00002041,2055,Buy,2025-08-12T13:16:13.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8338806526749,,C20241216_PROD,ALGO_UPDATE,1125266,649.4684021549677,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.5,2000000,REC_00002042,874734,Buy,2025-08-12T13:16:13.075000,WORKING,ASML.AS,CRITICAL
,649.8338806526749,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1125266,649.4684021549677,CLIENT_001,0,CLIENT,,,2000000,REC_00002043,874734,Buy,2025-08-12T13:16:13.080000,WORKING,ASML.AS,
,649.5011035468964,,C20241216_PROD,SLICE_UPDATE,4932,649.4684021549677,SLICE_00217,2,ALGO_SLICE,ALGO_001,,4932,REC_00002044,0,Buy,2025-08-12T13:16:13.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8332740313555,,C20241216_PROD,ALGO_UPDATE,1127321,649.4684021549677,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.4,2000000,REC_00002045,872679,Buy,2025-08-12T13:16:13.125000,WORKING,ASML.AS,CRITICAL
,649.8332740313555,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1127321,649.4684021549677,CLIENT_001,0,CLIENT,,,2000000,REC_00002046,872679,Buy,2025-08-12T13:16:13.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.3875141611319,SLICE_00218,2,ALGO_SLICE,ALGO_001,,6591,REC_00002047,6591,Buy,2025-08-12T13:17:25,PENDING,ASML.AS,CRITICAL
,649.4125757037144,,C20241216_PROD,SLICE_UPDATE,2197,649.3875141611319,SLICE_00218,2,ALGO_SLICE,ALGO_001,,6591,REC_00002048,4394,Buy,2025-08-12T13:17:25.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8324557405219,,C20241216_PROD,ALGO_UPDATE,1129518,649.3875141611319,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.9,2000000,REC_00002049,870482,Buy,2025-08-12T13:17:25.025000,WORKING,ASML.AS,CRITICAL
,649.8324557405219,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1129518,649.3875141611319,CLIENT_001,0,CLIENT,,,2000000,REC_00002050,870482,Buy,2025-08-12T13:17:25.030000,WORKING,ASML.AS,
,649.4241250767811,,C20241216_PROD,SLICE_UPDATE,4394,649.3875141611319,SLICE_00218,2,ALGO_SLICE,ALGO_001,,6591,REC_00002051,2197,Buy,2025-08-12T13:17:25.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8316630476018,,C20241216_PROD,ALGO_UPDATE,1131715,649.3875141611319,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.5,2000000,REC_00002052,868285,Buy,2025-08-12T13:17:25.075000,WORKING,ASML.AS,CRITICAL
,649.8316630476018,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1131715,649.3875141611319,CLIENT_001,0,CLIENT,,,2000000,REC_00002053,868285,Buy,2025-08-12T13:17:25.080000,WORKING,ASML.AS,
,649.4159308715309,,C20241216_PROD,SLICE_UPDATE,6591,649.3875141611319,SLICE_00218,2,ALGO_SLICE,ALGO_001,,6591,REC_00002054,0,Buy,2025-08-12T13:17:25.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8308575498287,,C20241216_PROD,ALGO_UPDATE,1133912,649.3875141611319,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.8,2000000,REC_00002055,866088,Buy,2025-08-12T13:17:25.125000,WORKING,ASML.AS,CRITICAL
,649.8308575498287,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1133912,649.3875141611319,CLIENT_001,0,CLIENT,,,2000000,REC_00002056,866088,Buy,2025-08-12T13:17:25.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.3195574431422,SLICE_00219,2,ALGO_SLICE,ALGO_001,,5171,REC_00002057,5171,Buy,2025-08-12T13:18:09,PENDING,ASML.AS,CRITICAL
,649.3500160019959,,C20241216_PROD,SLICE_UPDATE,1723,649.3195574431422,SLICE_00219,2,ALGO_SLICE,ALGO_001,,5171,REC_00002058,3448,Buy,2025-08-12T13:18:09.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8301280108598,,C20241216_PROD,ALGO_UPDATE,1135635,649.3195574431422,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.8,2000000,REC_00002059,864365,Buy,2025-08-12T13:18:09.025000,WORKING,ASML.AS,CRITICAL
,649.8301280108598,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1135635,649.3195574431422,CLIENT_001,0,CLIENT,,,2000000,REC_00002060,864365,Buy,2025-08-12T13:18:09.030000,WORKING,ASML.AS,
,649.3345626889372,,C20241216_PROD,SLICE_UPDATE,3447,649.3195574431422,SLICE_00219,2,ALGO_SLICE,ALGO_001,,5171,REC_00002061,1724,Buy,2025-08-12T13:18:09.120000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.829376836767,,C20241216_PROD,ALGO_UPDATE,1137359,649.3195574431422,ALGO_001,1,ALGO_PARENT,CLIENT_001,8.3,2000000,REC_00002062,862641,Buy,2025-08-12T13:18:09.125000,WORKING,ASML.AS,CRITICAL
,649.829376836767,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1137359,649.3195574431422,CLIENT_001,0,CLIENT,,,2000000,REC_00002063,862641,Buy,2025-08-12T13:18:09.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.2490024754733,SLICE_00220,2,ALGO_SLICE,ALGO_001,,5269,REC_00002064,5269,Buy,2025-08-12T13:19:10,PENDING,ASML.AS,CRITICAL
,649.2853919808468,,C20241216_PROD,SLICE_UPDATE,1756,649.2490024754733,SLICE_00220,2,ALGO_SLICE,ALGO_001,,5269,REC_00002065,3513,Buy,2025-08-12T13:19:10.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8285382582152,,C20241216_PROD,ALGO_UPDATE,1139115,649.2490024754733,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.9,2000000,REC_00002066,860885,Buy,2025-08-12T13:19:10.025000,WORKING,ASML.AS,CRITICAL
,649.8285382582152,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1139115,649.2490024754733,CLIENT_001,0,CLIENT,,,2000000,REC_00002067,860885,Buy,2025-08-12T13:19:10.030000,WORKING,ASML.AS,
,649.2845109940173,,C20241216_PROD,SLICE_UPDATE,3512,649.2490024754733,SLICE_00220,2,ALGO_SLICE,ALGO_001,,5269,REC_00002068,1757,Buy,2025-08-12T13:19:10.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8277009051087,,C20241216_PROD,ALGO_UPDATE,1140871,649.2490024754733,ALGO_001,1,ALGO_PARENT,CLIENT_001,7.8,2000000,REC_00002069,859129,Buy,2025-08-12T13:19:10.075000,WORKING,ASML.AS,CRITICAL
,649.8277009051087,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1140871,649.2490024754733,CLIENT_001,0,CLIENT,,,2000000,REC_00002070,859129,Buy,2025-08-12T13:19:10.080000,WORKING,ASML.AS,
,649.2759781364458,,C20241216_PROD,SLICE_UPDATE,5269,649.2490024754733,SLICE_00220,2,ALGO_SLICE,ALGO_001,,5269,REC_00002071,0,Buy,2025-08-12T13:19:10.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.826852530218,,C20241216_PROD,ALGO_UPDATE,1142628,649.2490024754733,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.9,2000000,REC_00002072,857372,Buy,2025-08-12T13:19:10.125000,WORKING,ASML.AS,CRITICAL
,649.826852530218,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1142628,649.2490024754733,CLIENT_001,0,CLIENT,,,2000000,REC_00002073,857372,Buy,2025-08-12T13:19:10.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.1683476993512,SLICE_00221,2,ALGO_SLICE,ALGO_001,,6294,REC_00002074,6294,Buy,2025-08-12T13:20:25,PENDING,ASML.AS,CRITICAL
,649.1919054182255,,C20241216_PROD,SLICE_UPDATE,2098,649.1683476993512,SLICE_00221,2,ALGO_SLICE,ALGO_001,,6294,REC_00002075,4196,Buy,2025-08-12T13:20:25.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8256888289997,,C20241216_PROD,ALGO_UPDATE,1144726,649.1683476993512,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.6,2000000,REC_00002076,855274,Buy,2025-08-12T13:20:25.025000,WORKING,ASML.AS,CRITICAL
,649.8256888289997,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1144726,649.1683476993512,CLIENT_001,0,CLIENT,,,2000000,REC_00002077,855274,Buy,2025-08-12T13:20:25.030000,WORKING,ASML.AS,
,649.193395053358,,C20241216_PROD,SLICE_UPDATE,4196,649.1683476993512,SLICE_00221,2,ALGO_SLICE,ALGO_001,,6294,REC_00002078,2098,Buy,2025-08-12T13:20:25.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8245321106702,,C20241216_PROD,ALGO_UPDATE,1146824,649.1683476993512,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.5,2000000,REC_00002079,853176,Buy,2025-08-12T13:20:25.075000,WORKING,ASML.AS,CRITICAL
,649.8245321106702,Wellington Management,C20241216_PROD,CLIENT_UPDATE,1146824,649.1683476993512,CLIENT_001,0,CLIENT,,,2000000,REC_00002080,853176,Buy,2025-08-12T13:20:25.080000,WORKING,ASML.AS,
,649.1899842718803,,C20241216_PROD,SLICE_UPDATE,6294,649.1683476993512,SLICE_00221,2,ALGO_SLICE,ALGO_001,,6294,REC_00002081,0,Buy,2025-08-12T13:20:25.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.823373388524,,C20241216_PROD,ALGO_UPDATE,1148922,649.1683476993512,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.5,2000000,REC_00002082,851078,Buy,2025-08-12T13:20:25.125000,WORKING,ASML.AS,CRITICAL
