accruedInterest,allocationStatus,book,clearingHouse,comments,commission,confirmationStatus,counterparty,counterpartyCountry,counterpartyId,counterpartyType,createdDate,currency,cusip,dV01,dealId,delta,desk,duration,exchange,externalOrderId,fees,gamma,instrumentId,instrumentName,instrumentType,isElectronic,isin,lastModifiedDate,maturityDate,notional,pV01,parentOrderId,platformOrderId,portfolio,price,prime,productType,quantity,settlementAmount,settlementDate,settlementStatus,side,status,strategy,ticker,tradeDate,trader,traderId,valueDate,vega,venue,yield
,Allocated,Prime Brokerage,cme,,3852.43,Unconfirmed,Mizuho,SG,CP0082,Institution,2024-11-01T17:24:31,CHF,,,DEAL00005105,,Electronic,,NYSE,EXT51480709,73.77,,INST008807,C ETF,ETF,True,US5294734675,2024-11-02T14:24:31,,5686177.34,,,P00005105,PrimeBrokerage-7,985.2252,,ETF,5771,5690103.54,2024-11-03,Unsettled,buy,partial,Hedging,C,2024-11-01,Trader018,T0049,2024-11-03,,Voice,
,Allocated,Options Trading,ice,,8008.37,Unconfirmed,Deutsche Bank,UK,CP0015,Institution,2025-03-09T17:24:31,AUD,918128412,,DEAL00005106,,Market Making,,NASDAQ,EXT09628976,132.28,,INST005948,SHEL Index,Index,True,US7077781135,2025-03-10T12:24:31,,5018986.55,,,P00005106,OptionsTrading-3,2856.0371,,Index,1757,5027127.2,2025-03-10,Failed,sell,pending,Relative Value,SHEL,2025-03-09,Trader002,T0017,2025-03-10,,Electronic,
,Allocated,Futures Trading,eurex,,278.77,Rejected,Mizuho,SG,CP0097,Institution,2025-06-30T17:24:31,CHF,672180050,5582.03,DEAL00005107,,Structured,,NYSE,EXT42831202,22.33,,INST006993,WFC Swap,Swap,True,US9038984420,2025-07-01T01:24:31,,523766.93,6140.23,,P00005107,FuturesTrading-5,2309.3227,Credit Suisse,Swap,226,524068.03,2025-07-04,Unsettled,buy,partial,Event Driven,WFC,2025-06-30,Trader042,T0039,2025-07-04,,Voice,
,Partial,Emerging Markets,ice,,1199.81,Confirmed,UBS,JP,CP0035,Institution,2025-05-20T17:24:31,CHF,241460198,,DEAL00005108,,Flow Trading,,NYSE,,47.47,,INST006214,META Commodity,Commodity,True,,2025-05-21T06:24:31,,644650.83,,PARENT000105,P00005108,EmergingMarkets-7,601.4209,,Commodity,1071,645898.11,2025-05-24,Pending,sell,partial,Mean Reversion,META,2025-05-20,Trader018,T0025,2025-05-24,,Electronic,
,Allocated,Derivatives,ice,,11259.27,Unconfirmed,Jefferies,US,CP0053,Broker,2024-08-22T17:24:31,CHF,,,DEAL00005109,,Delta One,,NYSE,EXT48504613,251.17,,INST007456,AAPL CDS,CDS,True,US9694913733,2024-08-23T00:24:31,,6678291.68,,,P00005109,Derivatives-5,766.5895,UBS,CDS,8711,6689802.12,2024-08-26,Settled,sell,failed,Relative Value,AAPL,2024-08-22,Trader026,T0036,2024-08-26,,Electronic,
,Unallocated,Futures Trading,ice,,123.79,Confirmed,Mizuho,JP,CP0055,Broker,2025-04-23T17:24:31,GBP,291522007,,DEAL00005110,,Exotics,,NASDAQ,EXT05695212,76.76,,INST003936,AMZN FX Spot,FX Spot,True,US3183257331,2025-04-24T06:24:31,2033-12-31,964918.22,,,P00005110,FuturesTrading-5,4697.2994,,FX Spot,205,965118.77,2025-04-27,Pending,sell,cancelled,Momentum,AMZN,2025-04-23,Trader015,T0026,2025-04-27,,Electronic,
,Partial,Commodities,cme,,2446.64,Confirmed,RBC Capital,UK,CP0034,Institution,2025-02-17T17:24:31,AUD,696309088,,DEAL00005111,,Electronic,,NYSE,,249.25,,INST009933,PFE FX Forward,FX Forward,True,US6375246659,2025-02-17T22:24:31,2027-11-03,8842039.28,,,P00005111,Commodities-5,2074.906,,FX Forward,4261,8844735.17,2025-02-19,Failed,sell,completed,Momentum,PFE,2025-02-17,Trader042,T0030,2025-02-19,,Electronic,
,Pending,Commodities,eurex,,15899.98,Confirmed,Barclays,FR,CP0074,Institution,2024-09-24T17:24:31,CHF,,,DEAL00005112,,Flow Trading,,NYSE,EXT66050515,290.53,,INST007689,GS Forward,Forward,True,US8700299197,2024-09-24T18:24:31,2030-06-15,9238582.47,,PARENT000305,P00005112,Commodities-4,2879.9556,,Forward,3207,9254772.98,2024-09-26,Failed,sell,cancelled,Mean Reversion,GS,2024-09-24,Trader003,T0018,2024-09-26,,Electronic,
720.1,Pending,Credit Trading,eurex,,854.58,Confirmed,BNP Paribas,SG,CP0099,Institution,2024-12-22T17:24:31,GBP,,5742.8,DEAL00005113,,Flow Trading,17.38,NASDAQ,,148.55,,INST007109,BAC Bond,Bond,True,US5652520904,2024-12-23T03:24:31,,2179681.31,6317.08,,P00005113,CreditTrading-1,1922.4445,,Bond,1133,2180684.44,2024-12-23,Pending,sell,pending,Event Driven,BAC,2024-12-22,Trader034,T0018,2024-12-23,,Voice,0.0913
,Partial,Commodities,cme,,14426.39,Pending,UBS,AU,CP0063,Broker,2025-07-30T17:24:31,CAD,,9673.02,DEAL00005114,,Prop Trading,,NYSE,EXT21180015,703.53,,INST004318,AAPL Swap,Swap,False,,2025-07-31T10:24:31,,7283900.45,10640.32,,P00005114,Commodities-4,3080.2943,Morgan Stanley,Swap,2364,7299030.37,2025-08-04,Pending,buy,pending,Mean Reversion,AAPL,2025-07-30,Trader021,T0018,2025-08-04,,Electronic,
,Pending,Bond Trading,lch,,3433.95,Unconfirmed,Barclays,CH,CP0071,Broker,2025-06-23T17:24:31,JPY,353821835,,DEAL00005115,,Arbitrage,,NYSE,EXT83182288,133.46,,INST009485,TTE Commodity,Commodity,True,US1654500027,2025-06-24T12:24:31,,3758477.52,,,P00005115,BondTrading-6,2292.4252,,Commodity,1639,3762044.93,2025-06-25,Unsettled,sell,pending,Arbitrage,TTE,2025-06-23,Trader049,T0003,2025-06-25,,Voice,
,Pending,ETF Trading,ice,,654.98,Rejected,Credit Suisse,CA,CP0022,Broker,2025-08-09T17:24:31,CAD,132518746,,DEAL00005116,,Arbitrage,,NYSE,EXT39924278,100.83,,INST008157,JPM ETF,ETF,True,,2025-08-10T16:24:31,2027-06-01,2104922.27,,,P00005116,ETFTrading-7,618.6422,,ETF,3402,2105678.08,2025-08-11,Pending,buy,completed,Arbitrage,JPM,2025-08-09,Trader036,T0012,2025-08-11,,Voice,
,Pending,FX Trading,lch,,2632.85,Confirmed,Mizuho,JP,CP0097,Institution,2025-05-16T17:24:31,GBP,602046582,,DEAL00005117,,Structured,,NYSE,EXT59952992,26.48,,INST006804,XOM Forward,Forward,True,,2025-05-17T04:24:31,,1967108.55,,,P00005117,FXTrading-10,568.3712,,Forward,3460,1969767.88,2025-05-21,Failed,buy,partial,Hedging,XOM,2025-05-16,Trader047,T0004,2025-05-21,,Electronic,
,Partial,Options Trading,cme,,8278.9,Unconfirmed,Nomura,FR,CP0016,Institution,2024-11-18T17:24:31,JPY,840999350,,DEAL00005118,,Exotics,,NYSE,EXT40725157,262.89,,INST004408,AMZN ETF,ETF,True,US1914385633,2024-11-19T00:24:31,,7945773.51,,PARENT000233,P00005118,OptionsTrading-2,1106.5071,,ETF,7180,7954315.3,2024-11-23,Settled,buy,pending,Relative Value,AMZN,2024-11-18,Trader013,T0017,2024-11-23,,Voice,
,Partial,FX Trading,dtcc,,3429.37,Pending,Wells Fargo,US,CP0028,Institution,2025-01-11T17:24:31,AUD,,,DEAL00005119,,Arbitrage,,NASDAQ,EXT29631751,179.32,,INST009821,JPM FX Spot,FX Spot,True,US1923465262,2025-01-12T04:24:31,2032-08-09,5021782.73,,,P00005119,FXTrading-10,446.8777,,FX Spot,11237,5025391.42,2025-01-13,Settled,sell,failed,Arbitrage,JPM,2025-01-11,Trader024,T0021,2025-01-13,,Voice,
,Unallocated,Equity Trading,dtcc,,13085.41,Confirmed,Mizuho,DE,CP0067,Institution,2025-05-01T17:24:31,EUR,971884725,5592.22,DEAL00005120,,Electronic,,NASDAQ,EXT76898771,105.52,,INST009844,GOOGL Swap,Swap,True,US5585310681,2025-05-02T16:24:31,2026-04-02,7521486.05,6151.44,,P00005120,EquityTrading-2,4366.2935,,Swap,1722,7534676.98,2025-05-06,Settled,sell,completed,Arbitrage,GOOGL,2025-05-01,Trader012,T0011,2025-05-06,,Electronic,
,Partial,Structured Products,ice,,5240.94,Pending,Credit Suisse,DE,CP0062,Broker,2025-06-10T17:24:31,CHF,124227405,,DEAL00005121,,Arbitrage,,NASDAQ,,518.4,,INST003840,NVDA Forward,Forward,True,,2025-06-10T19:24:31,2030-03-08,6200782.55,,,P00005121,StructuredProducts-2,1066.8523,,Forward,5812,6206541.89,2025-06-12,Pending,sell,partial,Event Driven,NVDA,2025-06-10,Trader040,T0035,2025-06-12,,Voice,
,Unallocated,Derivatives,jscc,,677.01,Unconfirmed,Wells Fargo,CA,CP0064,Broker,2025-07-25T17:24:31,CHF,,4914.58,DEAL00005122,,Exotics,,NYSE,EXT87598892,40.74,,INST009990,NVDA Swap,Swap,True,US4853968753,2025-07-26T00:24:31,2030-04-02,1567508.95,5406.04,,P00005122,Derivatives-8,2380.6095,,Swap,658,1568226.7,2025-07-29,Settled,buy,failed,Directional,NVDA,2025-07-25,Trader040,T0014,2025-07-29,,Voice,
,Pending,Emerging Markets,eurex,,3403.42,Confirmed,Morgan Stanley,JP,CP0091,Institution,2025-07-14T17:24:31,JPY,,,DEAL00005123,,Market Making,,NYSE,EXT92698307,201.72,,INST007089,SHEL Future,Future,True,,2025-07-15T01:24:31,,3409109.22,,,P00005123,EmergingMarkets-5,4148.8865,,Future,821,3412714.36,2025-07-16,Pending,sell,failed,Market Making,SHEL,2025-07-14,Trader050,T0046,2025-07-16,,Electronic,
,Allocated,Commodities,lch,,3799.67,Pending,Bank of America,CH,CP0058,Institution,2025-05-07T17:24:31,GBP,283424841,,DEAL00005124,,Market Making,,NYSE,EXT68341305,297.52,,INST006499,LLY Forward,Forward,True,US3104969950,2025-05-07T23:24:31,,4044490.37,,,P00005124,Commodities-4,448.1379,,Forward,9025,4048587.56,2025-05-08,Unsettled,buy,completed,Relative Value,LLY,2025-05-07,Trader030,T0050,2025-05-08,,Voice,
,Unallocated,Prime Brokerage,ice,,6179.51,Unconfirmed,Goldman Sachs,HK,CP0017,Institution,2025-02-22T17:24:31,EUR,,,DEAL00005125,,Market Making,,NYSE,EXT39111657,527.05,,INST004790,BP FX Spot,FX Spot,True,US6325849195,2025-02-23T01:24:31,2034-02-21,5414615.36,,,P00005125,PrimeBrokerage-7,2340.8276,,FX Spot,2313,5421321.92,2025-02-25,Pending,sell,cancelled,Directional,BP,2025-02-22,Trader021,T0025,2025-02-25,,Electronic,
,Unallocated,Futures Trading,cme,,2100.43,Pending,Jefferies,CA,CP0031,Institution,2025-01-07T17:24:31,CAD,,,DEAL00005126,,Market Making,,NYSE,EXT24002545,31.31,,INST009116,MSFT Equity,Equity,True,,2025-01-08T12:24:31,,1386422.58,,,P00005126,FuturesTrading-5,2839.5008,Barclays,Equity,488,1388554.32,2025-01-09,Unsettled,buy,completed,Event Driven,MSFT,2025-01-07,Trader049,T0020,2025-01-09,,Electronic,
,Partial,Derivatives,cme,,3252.72,Unconfirmed,Citigroup,FR,CP0003,Institution,2024-12-28T17:24:31,USD,,,DEAL00005127,,Delta One,,NASDAQ,EXT44479733,517.56,,INST007378,JNJ Commodity,Commodity,True,US8767879319,2024-12-28T18:24:31,,7787348.07,,,P00005127,Derivatives-2,3928.6317,,Commodity,1982,7791118.35,2024-12-29,Failed,buy,cancelled,Arbitrage,JNJ,2024-12-28,Trader026,T0036,2024-12-29,,Electronic,
,Allocated,Futures Trading,lch,,16902.3,Rejected,Credit Suisse,SG,CP0067,Broker,2025-05-08T17:24:31,JPY,,,DEAL00005128,,Exotics,,NASDAQ,,348.15,,INST004977,AMZN Index,Index,False,US6822625610,2025-05-09T07:24:31,,8697618.17,,,P00005128,FuturesTrading-8,908.1259,,Index,9577,8714868.62,2025-05-11,Unsettled,sell,pending,Relative Value,AMZN,2025-05-08,Trader028,T0031,2025-05-11,,Voice,
1958.01,Partial,Commodities,ice,,9187.23,Confirmed,BNP Paribas,SG,CP0079,Institution,2025-06-02T17:24:31,USD,,1279.65,DEAL00005129,,Electronic,5.24,NYSE,EXT15528868,167.6,,INST002551,UNH Bond,Bond,False,US3308990576,2025-06-02T22:24:31,2025-09-26,9198398.87,1407.62,,P00005129,Commodities-9,1111.3111,,Bond,8277,9207753.7,2025-06-05,Unsettled,sell,pending,Event Driven,UNH,2025-06-02,Trader037,T0030,2025-06-05,,Electronic,0.0682
,Partial,Futures Trading,cme,,14179.36,Pending,Barclays,UK,CP0071,Broker,2024-11-01T17:24:31,JPY,,,DEAL00005130,,Delta One,,NASDAQ,EXT28650787,465.21,,INST008010,GS ETF,ETF,False,,2024-11-02T15:24:31,,8085387.72,,,P00005130,FuturesTrading-9,2831.0621,,ETF,2855,8100032.29,2024-11-03,Unsettled,sell,partial,Hedging,GS,2024-11-01,Trader043,T0011,2024-11-03,,Electronic,
,Partial,Emerging Markets,jscc,,716.95,Pending,Jefferies,AU,CP0088,Broker,2024-12-03T17:24:31,CAD,,,DEAL00005131,,Exotics,,NASDAQ,,41.62,,INST008823,JPM Index,Index,False,US2614804204,2024-12-03T18:24:31,,954975.88,,,P00005131,EmergingMarkets-2,3904.197,,Index,244,955734.45,2024-12-05,Unsettled,sell,pending,Momentum,JPM,2024-12-03,Trader049,T0011,2024-12-05,,Electronic,
,Pending,Emerging Markets,lch,,10282.33,Unconfirmed,Deutsche Bank,SG,CP0027,Broker,2025-02-21T17:24:31,CHF,,,DEAL00005132,,Structured,,NYSE,EXT45181729,353.67,,INST008926,BP Future,Future,True,US3894146465,2025-02-22T01:24:31,,6043582.82,,,P00005132,EmergingMarkets-10,34.6567,,Future,174384,6054218.82,2025-02-26,Pending,sell,partial,Event Driven,BP,2025-02-21,Trader011,T0010,2025-02-26,,Voice,
,Unallocated,ETF Trading,jscc,,1774.08,Confirmed,Morgan Stanley,AU,CP0068,Broker,2024-11-11T17:24:31,AUD,,,DEAL00005133,,Flow Trading,,NYSE,,240.62,,INST004813,NVDA Future,Future,True,US5877421333,2024-11-11T19:24:31,,2647996.72,,,P00005133,ETFTrading-7,4175.6039,,Future,634,2650011.42,2024-11-16,Unsettled,sell,partial,Relative Value,NVDA,2024-11-11,Trader010,T0009,2024-11-16,,Electronic,
,Allocated,Structured Products,dtcc,,3051.68,Pending,Nomura,CA,CP0049,Institution,2025-03-11T17:24:31,GBP,,,DEAL00005134,,Market Making,,NYSE,EXT78074792,59.41,,INST006379,CVX Index,Index,False,US9987722469,2025-03-12T09:24:31,,4953035.57,,,P00005134,StructuredProducts-5,1708.5938,,Index,2898,4956146.66,2025-03-14,Failed,sell,cancelled,Market Making,CVX,2025-03-11,Trader024,T0015,2025-03-14,,Electronic,
,Pending,Credit Trading,lch,,1949.89,Pending,Bank of America,JP,CP0008,Broker,2025-05-16T17:24:31,EUR,,,DEAL00005135,,Delta One,,NYSE,,120.29,,INST006134,WFC CDS,CDS,True,US4378379054,2025-05-17T10:24:31,2033-01-24,1862308.66,,,P00005135,CreditTrading-3,2852.2744,RBC Capital,CDS,652,1864378.84,2025-05-17,Pending,buy,pending,Directional,WFC,2025-05-16,Trader003,T0041,2025-05-17,,Voice,
,Partial,Credit Trading,cme,,1104.8,Confirmed,RBC Capital,SG,CP0023,Broker,2025-01-24T17:24:31,CHF,323322947,,DEAL00005136,,Delta One,,NYSE,EXT58118087,21.95,,INST002564,META Commodity,Commodity,True,US4583854238,2025-01-24T21:24:31,2031-08-13,1013817.22,,,P00005136,CreditTrading-4,4701.3131,,Commodity,215,1014943.97,2025-01-29,Pending,buy,partial,Mean Reversion,META,2025-01-24,Trader046,T0016,2025-01-29,,Electronic,
,Allocated,Emerging Markets,dtcc,,11371.8,Confirmed,Wells Fargo,CA,CP0018,Institution,2025-04-22T17:24:31,USD,993899181,,DEAL00005137,,Delta One,,NYSE,EXT69402036,747.57,,INST003103,BP Future,Future,True,US6768191913,2025-04-23T05:24:31,,7744953.77,,,P00005137,EmergingMarkets-7,3508.1876,JP Morgan,Future,2207,7757073.14,2025-04-25,Settled,sell,completed,Momentum,BP,2025-04-22,Trader016,T0001,2025-04-25,,Voice,
,Pending,Emerging Markets,cme,,14482.18,Unconfirmed,Nomura,CA,CP0022,Institution,2025-02-14T17:24:31,CAD,266461605,,DEAL00005138,,Prop Trading,,NYSE,,429.68,,INST001603,SHEL ETF,ETF,True,US3005107578,2025-02-14T23:24:31,2028-06-28,8107219.0,,,P00005138,EmergingMarkets-9,3216.4961,,ETF,2520,8122130.86,2025-02-18,Unsettled,buy,partial,Momentum,SHEL,2025-02-14,Trader033,T0008,2025-02-18,,Electronic,
,Pending,Structured Products,jscc,,865.28,Pending,Goldman Sachs,SG,CP0007,Broker,2024-09-10T17:24:31,EUR,,,DEAL00005139,,Delta One,,NYSE,EXT23299154,211.73,,INST003722,MSFT CDS,CDS,True,US2989892924,2024-09-11T02:24:31,,2651421.38,,,P00005139,StructuredProducts-3,259.3369,Bank of America,CDS,10223,2652498.39,2024-09-14,Unsettled,sell,completed,Arbitrage,MSFT,2024-09-10,Trader034,T0011,2024-09-14,,Voice,
9229.47,Partial,Commodities,jscc,,7476.01,Confirmed,Mizuho,HK,CP0009,Broker,2024-08-23T17:24:31,EUR,490044584,8398.39,DEAL00005140,,Delta One,6.38,NYSE,EXT75977101,582.65,,INST004859,SHEL Bond,Bond,True,US8293141510,2024-08-24T09:24:31,,9349777.82,9238.23,,P00005140,Commodities-7,452.0265,,Bond,20684,9357836.48,2024-08-24,Failed,sell,failed,Mean Reversion,SHEL,2024-08-23,Trader035,T0031,2024-08-24,,Voice,0.011
,Allocated,Options Trading,eurex,,5238.74,Unconfirmed,Nomura,UK,CP0079,Broker,2025-02-25T17:24:31,JPY,525187813,,DEAL00005141,,Arbitrage,,NYSE,EXT46574778,124.32,,INST003079,GOOGL CDS,CDS,True,,2025-02-26T15:24:31,2033-06-20,3129561.99,,,P00005141,OptionsTrading-8,41.9627,,CDS,74579,3134925.05,2025-02-26,Pending,buy,failed,Directional,GOOGL,2025-02-25,Trader004,T0016,2025-02-26,,Voice,
,Allocated,Options Trading,lch,,1105.93,Pending,Deutsche Bank,HK,CP0024,Institution,2025-01-04T17:24:31,USD,,,DEAL00005142,,Flow Trading,,NYSE,,156.45,,INST009626,NVDA Index,Index,True,US6387497443,2025-01-05T00:24:31,,6164858.62,,,P00005142,OptionsTrading-1,722.3354,,Index,8534,6166121.0,2025-01-08,Settled,buy,pending,Hedging,NVDA,2025-01-04,Trader024,T0010,2025-01-08,,Electronic,
,Allocated,Futures Trading,eurex,Trade 5143 - Special handling required,3287.94,Unconfirmed,Credit Suisse,SG,CP0068,Institution,2025-06-15T17:24:31,AUD,112517893,,DEAL00005143,,Delta One,,NYSE,EXT28602161,55.92,,INST003759,JNJ Index,Index,True,US7435261170,2025-06-15T21:24:31,,2189934.05,,,P00005143,FuturesTrading-2,4302.621,,Index,508,2193277.91,2025-06-17,Settled,buy,cancelled,Arbitrage,JNJ,2025-06-15,Trader027,T0008,2025-06-17,,Electronic,
2459.24,Pending,Equity Trading,lch,,1392.05,Pending,Wells Fargo,AU,CP0022,Broker,2025-05-19T17:24:31,EUR,,8394.78,DEAL00005144,,Arbitrage,17.45,NYSE,EXT19778090,149.73,,INST003177,HSBC Bond,Bond,False,US7940170654,2025-05-20T06:24:31,2031-10-04,8442400.6,9234.26,,P00005144,EquityTrading-8,14.1027,HSBC,Bond,598637,8443942.38,2025-05-24,Pending,sell,failed,Directional,HSBC,2025-05-19,Trader045,T0039,2025-05-24,,Electronic,0.0703
,Unallocated,ETF Trading,lch,,5868.17,Pending,Mizuho,FR,CP0013,Institution,2024-10-02T17:24:31,USD,538840532,,DEAL00005145,,Delta One,,NYSE,EXT29579152,164.02,,INST008154,JPM Equity,Equity,False,US3710958182,2024-10-03T08:24:31,,7747489.22,,,P00005145,ETFTrading-8,2583.4582,JP Morgan,Equity,2998,7753521.41,2024-10-03,Failed,sell,failed,Market Making,JPM,2024-10-02,Trader003,T0004,2024-10-03,,Voice,
,Allocated,Credit Trading,dtcc,,10161.47,Pending,RBC Capital,UK,CP0094,Institution,2025-06-02T17:24:31,EUR,197574717,,DEAL00005146,,Flow Trading,,NYSE,EXT22046764,578.27,,INST008597,C Equity,Equity,True,US3036949843,2025-06-02T20:24:31,,6021711.01,,,P00005146,CreditTrading-1,2644.7377,Nomura,Equity,2276,6032450.75,2025-06-04,Pending,buy,pending,Event Driven,C,2025-06-02,Trader039,T0021,2025-06-04,,Voice,
,Partial,Bond Trading,cme,,15118.14,Rejected,HSBC,US,CP0086,Institution,2024-12-03T17:24:31,EUR,498533909,3170.66,DEAL00005147,,Exotics,,NASDAQ,EXT64223045,130.93,,INST006359,BAC Swap,Swap,True,US1220633096,2024-12-04T08:24:31,,9705480.73,3487.73,PARENT000021,P00005147,BondTrading-9,2835.0971,,Swap,3423,9720729.8,2024-12-05,Settled,buy,pending,Arbitrage,BAC,2024-12-03,Trader001,T0032,2024-12-05,,Voice,
,Allocated,Equity Trading,lch,,13142.53,Pending,Barclays,FR,CP0055,Broker,2024-11-22T17:24:31,EUR,568408489,,DEAL00005148,,Delta One,,NYSE,,241.11,,INST005305,C FX Forward,FX Forward,True,US4622191098,2024-11-23T02:24:31,,8646701.95,,,P00005148,EquityTrading-6,3758.8068,,FX Forward,2300,8660085.59,2024-11-24,Settled,buy,cancelled,Hedging,C,2024-11-22,Trader041,T0029,2024-11-24,,Electronic,
,Pending,ETF Trading,ice,,4418.82,Pending,JP Morgan,CH,CP0005,Broker,2025-03-05T17:24:31,JPY,590344338,,DEAL00005149,,Electronic,,NYSE,,179.0,,INST000726,UNH FX Forward,FX Forward,True,US6037624001,2025-03-05T21:24:31,,5569013.24,,,P00005149,ETFTrading-1,2396.9253,,FX Forward,2323,5573611.06,2025-03-07,Unsettled,sell,completed,Mean Reversion,UNH,2025-03-05,Trader010,T0015,2025-03-07,,Electronic,
,Unallocated,Options Trading,cme,,3558.32,Unconfirmed,Jefferies,UK,CP0016,Institution,2024-09-21T17:24:31,USD,,,DEAL00005150,,Flow Trading,,NYSE,,28.26,,INST000650,BAC ETF,ETF,True,US4369683039,2024-09-22T05:24:31,2025-10-30,1907689.44,,,P00005150,OptionsTrading-2,2070.3692,Goldman Sachs,ETF,921,1911276.02,2024-09-26,Unsettled,buy,pending,Market Making,BAC,2024-09-21,Trader005,T0047,2024-09-26,,Voice,
,Allocated,Credit Trading,eurex,,4498.78,Pending,RBC Capital,JP,CP0025,Institution,2024-10-31T17:24:31,CHF,,,DEAL00005151,,Delta One,,NASDAQ,EXT60240283,149.62,,INST003584,BAC Commodity,Commodity,True,US7674803410,2024-11-01T07:24:31,,2529123.75,,,P00005151,CreditTrading-10,2418.1452,,Commodity,1045,2533772.15,2024-11-04,Unsettled,sell,cancelled,Mean Reversion,BAC,2024-10-31,Trader012,T0024,2024-11-04,,Voice,
,Partial,Futures Trading,ice,,7949.34,Rejected,Bank of America,CA,CP0039,Broker,2024-08-21T17:24:31,GBP,,4023.39,DEAL00005152,,Market Making,,NASDAQ,EXT15676142,660.56,,INST004457,WFC Swap,Swap,True,US8753332295,2024-08-22T11:24:31,,7067949.79,4425.73,,P00005152,FuturesTrading-9,2073.5309,Morgan Stanley,Swap,3408,7076559.69,2024-08-25,Pending,buy,cancelled,Mean Reversion,WFC,2024-08-21,Trader039,T0019,2024-08-25,,Voice,
,Allocated,Options Trading,eurex,,528.82,Rejected,Deutsche Bank,UK,CP0095,Institution,2025-06-12T17:24:31,JPY,660596216,,DEAL00005153,0.5794,Electronic,,NYSE,EXT10655493,23.53,0.042571,INST000312,PFE Option,Option,False,US5529796229,2025-06-12T20:24:31,,369856.13,,,P00005153,OptionsTrading-7,516.3359,Jefferies,Option,716,370408.48,2025-06-17,Pending,buy,partial,Market Making,PFE,2025-06-12,Trader010,T0041,2025-06-17,75.25,Voice,
,Unallocated,Structured Products,dtcc,,4434.74,Pending,Credit Suisse,SG,CP0043,Broker,2025-06-14T17:24:31,CAD,827048687,,DEAL00005154,,Arbitrage,,NYSE,EXT38878524,676.46,,INST006616,BP Commodity,Commodity,True,US7177404571,2025-06-15T04:24:31,,9347754.77,,,P00005154,StructuredProducts-8,123.0677,,Commodity,75956,9352865.97,2025-06-16,Settled,sell,partial,Mean Reversion,BP,2025-06-14,Trader040,T0017,2025-06-16,,Voice,
,Allocated,ETF Trading,lch,,1807.25,Unconfirmed,Citigroup,US,CP0067,Broker,2025-02-11T17:24:31,USD,181209878,6115.18,DEAL00005155,,Prop Trading,,NYSE,EXT17355844,140.07,,INST007761,PFE Swap,Swap,False,US8311375243,2025-02-12T06:24:31,,3696611.87,6726.7,,P00005155,ETFTrading-1,1251.6278,Bank of America,Swap,2953,3698559.19,2025-02-15,Failed,buy,failed,Market Making,PFE,2025-02-11,Trader014,T0043,2025-02-15,,Voice,
,Pending,FX Trading,eurex,,166.61,Confirmed,Bank of America,US,CP0040,Institution,2025-02-07T17:24:31,AUD,,,DEAL00005156,,Delta One,,NYSE,EXT13522026,76.17,,INST004760,AMZN ETF,ETF,False,US9859889516,2025-02-08T05:24:31,,813258.2,,,P00005156,FXTrading-2,4451.884,Credit Suisse,ETF,182,813500.98,2025-02-12,Unsettled,sell,partial,Hedging,AMZN,2025-02-07,Trader018,T0031,2025-02-12,,Voice,
,Unallocated,FX Trading,cme,,7938.41,Pending,Nomura,AU,CP0061,Institution,2024-08-13T17:24:31,CHF,,,DEAL00005157,,Exotics,,NASDAQ,,108.59,,INST009503,AMZN ETF,ETF,True,US8159113703,2024-08-14T16:24:31,,4077007.99,,PARENT000178,P00005157,FXTrading-7,4742.2525,,ETF,859,4085054.99,2024-08-16,Settled,buy,pending,Directional,AMZN,2024-08-13,Trader017,T0042,2024-08-16,,Voice,
,Unallocated,Commodities,eurex,,7835.09,Unconfirmed,JP Morgan,JP,CP0043,Broker,2025-02-07T17:24:31,JPY,,,DEAL00005158,,Electronic,,NYSE,EXT93579164,282.17,,INST006292,TSLA Forward,Forward,True,US7728722670,2025-02-07T21:24:31,,5600389.0,,,P00005158,Commodities-6,4752.9685,,Forward,1178,5608506.26,2025-02-11,Failed,buy,failed,Event Driven,TSLA,2025-02-07,Trader009,T0030,2025-02-11,,Voice,
,Partial,Derivatives,cme,,8203.51,Confirmed,RBC Capital,AU,CP0050,Institution,2024-10-23T17:24:31,USD,947523432,,DEAL00005159,,Electronic,,NYSE,,268.33,,INST001631,PFE FX Spot,FX Spot,True,US5417384530,2024-10-23T23:24:31,,4872865.86,,PARENT000945,P00005159,Derivatives-8,3846.8554,,FX Spot,1266,4881337.7,2024-10-27,Pending,buy,cancelled,Momentum,PFE,2024-10-23,Trader022,T0009,2024-10-27,,Voice,
